"구간번호","자치구 ID","자치구 이름","도로명","시점","종점","청소시각","청소종류","담당부서","부서 연락처"
"10014835","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014835","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014835","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014836","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014836","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014836","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014836","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014837","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014837","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014837","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014838","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014838","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014838","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014838","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014839","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014856","04","16 강서구","강서로","우장산역","화곡역","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014856","04","16 강서구","강서로","우장산역","화곡역","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014857","04","16 강서구","강서로","우장산역","화곡역","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014857","04","16 강서구","강서로","우장산역","화곡역","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014858","04","16 강서구","강서로","우장산역","화곡역","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014860","07","17 구로구","남부순환로","구로IC","시흥IC(구로구)","2016-01-28 00:00:00.0","기타청소","청소행정과","860-2896"
"10014861","07","17 구로구","남부순환로","구로IC","시흥IC(구로구)","2016-01-28 00:00:00.0","기타청소","청소행정과","860-2896"
"10014877","19","15 양천구","신정로","서부트럭터미널"," ","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10014878","19","15 양천구","신정로","서부트럭터미널"," ","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10014889","23","01 종로구","왕십리길","행당여중","한양대앞","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10014896","09","11 노원구","상계로","당고개역","당고개입구오거리","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10014916","04","16 강서구","양천길","양화교","가양6-9단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10014919","23","01 종로구","하정로","신답철교앞","동대문구청","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10014919","23","01 종로구","하정로","신답철교앞","동대문구청","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10014946","02","09 강북구","한천로","강북보건소","번동사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014946","02","09 강북구","한천로","강북보건소","번동사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10014949","17","08 성북구","종암로","사대부고앞","종암사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014949","17","08 성북구","종암로","사대부고앞","종암사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014956","17","08 성북구","석계역길","석계역","성북역","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014956","17","08 성북구","석계역길","석계역","성북역","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014962","07","17 구로구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-28 00:00:00.0","기타청소","청소행정과","860-2896"
"10014968","07","17 구로구","봉천로","롯데백화점관악점앞","구로공단역","2016-01-28 00:00:00.0","기타청소","청소행정과","860-2896"
"10014974","03","25 강동구","선사로","외환은행암사지점","선사사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10014985","03","25 강동구","선사로","암사역","외환은행암사지점","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10014992","17","08 성북구","신내길","원묵초등교","화랑대역","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014992","17","08 성북구","신내길","원묵초등교","화랑대역","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10014992","26","26 시설관리공단","신내길","원묵초등교","화랑대역","2016-01-28 00:00:00.0","기타청소","시설관리공단","2290-6473"
"10015005","13","14 마포구","대흥로","마포세무서앞","신수중학교앞","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10015005","13","14 마포구","대흥로","마포세무서앞","신수중학교앞","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10015029","05","21 관악구","난곡길","난향초등교앞","난곡우체국앞","2016-01-28 00:00:00.0","기타청소","청소행정과","880-3521"
"10015031","19","15 양천구","안양천길","신정시장입구","오목교서단","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10015034","11","06 동대문구","망우로","중랑교","중랑교서단","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10015038","19","15 양천구","오목로","목동목화빌딩","목동역","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10015040","11","06 동대문구","망우로","시조사삼거리","떡전교사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10015041","11","06 동대문구","망우로","신진주예식장","청량리역","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10015042","17","08 성북구","능산길","신내동주유소","능산삼거리","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10015045","17","08 성북구","신내길","봉화산역","신내전화국","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10015096","09","11 노원구","한글비석길","대진고교앞","서라벌고교","2016-01-28 00:00:00.0","기타청소","자원순환과","2116-3803"
"10015097","02","09 강북구","4.19길","강북구청","광신사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10015102","13","14 마포구","독막길","염리초등교","마포우체국앞","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10015106","04","16 강서구","화곡로","가양대교남단","강서구청입구","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10015106","04","16 강서구","화곡로","가양대교남단","강서구청입구","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10015109","04","16 강서구","등촌로","등촌삼거리","목동사거리","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10015115","02","09 강북구","4.19길","국립4.19묘지입구","광신사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","901-6799"
"10015121","13","14 마포구","망원동길","망원우체국","성산초교입구","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10015122","04","16 강서구","공항로","내발산삼거리","KT공항지점","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10015122","04","16 강서구","공항로","내발산삼거리","KT공항지점","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10015122","04","16 강서구","공항로","내발산삼거리","KT공항지점","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10015126","23","01 종로구","삼청동길","국제화랑","경복궁","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10015136","17","08 성북구","한천로","석관중학교입구","신이문역","2016-01-28 00:00:00.0","기타청소","청소행정과","920-3379"
"10015152","03","25 강동구","방아다리길","생태공원앞","한국보훈병원","2016-01-28 00:00:00.0","기타청소","청소행정과","480-1375"
"10015161","11","06 동대문구","장안둑길","장평교입구","군자교서단","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10015164","20","19 영등포구","도림천로","도림교입구","도림교","2016-01-28 00:00:00.0","기타청소","청소과","2670-3494"
"10015170","20","19 영등포구","도림로","문래동사거리","도림고가차도","2016-01-28 00:00:00.0","기타청소","청소과","2670-3494"
"10015181","23","01 종로구","율곡로","이화사거리","원남동사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","2148-2382"
"10015185","19","15 양천구","제물포길","신월IC","화곡고가사거리","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10015191","07","17 구로구","경인로","유한중고교","동부제강입구","2016-01-28 00:00:00.0","기타청소","청소행정과","860-2896"
"10015205","11","06 동대문구","장안둑길","전동중교앞","장안지하차도","2016-01-28 00:00:00.0","기타청소","청소행정과","2127-4378"
"10015210","19","15 양천구","안양천길","목동교서단","목동체육공원","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10015210","19","15 양천구","안양천길","목동교서단","목동체육공원","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10015210","19","15 양천구","안양천길","목동교서단","목동체육공원","2016-01-28 00:00:00.0","기타청소","청소행정과","2620-3423"
"10015210","26","26 시설관리공단","안양천길","목동교서단","목동체육공원","2016-01-28 00:00:00.0","기타청소","시설관리공단","2290-6473"
"10015232","04","16 강서구","양천길","가양사거리","방화2단지","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10015236","22","12 은평구","연서로","불광2파출소앞","연신내역","2016-01-28 00:00:00.0","기타청소","청소행정과","351-7573"
"10015237","13","14 마포구","양화로 양화대교","양화대교북단","양화대교남단","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
"10015240","04","16 강서구","남부순환로","김포공항입구","공항천주교앞","2016-01-28 00:00:00.0","기타청소","청소자원과","2600-4063"
"10015246","14","13 서대문구","성산로","연세대","연희IC","2016-01-28 00:00:00.0","기타청소","생활자원과","330-1519"
"10015247","13","14 마포구","양화로","신촌로타리","창천삼거리","2016-01-28 00:00:00.0","기타청소","청소행정과","3153-9212"
